Main Author ID,Author Name,H-Index,I-Index,Two-Year Mean Citedness,Institution,Country Code,Publication Year,Co-Author ID,Co-Author Display Name,Co-Author Counts,Sum Max Cited By Percentile Year,Avg Max Cited By Percentile Year
A5055225891,Paul C. Wassel,2,0,2,University of Florida,US,2022,A5022175957,Eugene V. Koonin,1,95.6,95.6
A5055225891,Paul C. Wassel,2,0,2,University of Florida,US,2022,A5020935277,Paul C. Wassel,1,95.6,95.6
A5055225891,Paul C. Wassel,2,0,2,University of Florida,US,2022,A5083052946,Haolin Zhang,1,95.6,95.6
A5055225891,Paul C. Wassel,2,0,2,University of Florida,US,2022,A5027899074,Dieter Söll,1,95.6,95.6
A5055271608,Melis Gencel,0,0,0,Université de Montréal,CA,2023,A5038098410,Melis Gencel,2,175,87.5
A5055271608,Melis Gencel,0,0,0,Université de Montréal,CA,2023,A5038522536,Lital Alfonta,2,175,87.5
A5055271608,Melis Gencel,0,0,0,Université de Montréal,CA,2023,A5026904268,Adrian W.R. Serohijos,2,175,87.5
A5055271608,Melis Gencel,0,0,0,Université de Montréal,CA,2023,A5088285728,Michael Shaferman,2,175,87.5
A5055271608,Melis Gencel,0,0,0,Université de Montréal,CA,2023,A5083469386,Noga Alon,2,175,87.5
A5055271608,Melis Gencel,0,0,0,Université de Montréal,CA,2023,A5043955991,Khawla Alasad,2,175,87.5
A5055271608,Melis Gencel,0,0,0,Université de Montréal,CA,2023,A5056129594,Shimon Bershtein,2,175,87.5
A5055446896,Bipasana Shakya,1,0,0,Virginia Commonwealth University,US,2022,A5028327153,Matthew C. T. Hartman,1,91.9,91.9
A5055446896,Bipasana Shakya,1,0,0,Virginia Commonwealth University,US,2022,A5086835858,Bipasana Shakya,1,91.9,91.9
A5055446896,Bipasana Shakya,1,0,0,Virginia Commonwealth University,US,2023,A5028327153,Bipasana Shakya,1,87.5,87.5
A5055446896,Bipasana Shakya,1,0,0,Virginia Commonwealth University,US,2023,A5051702467,Clinton A. L. McFeely,1,87.5,87.5
A5055446896,Bipasana Shakya,1,0,0,Virginia Commonwealth University,US,2023,A5043282406,Anthony Haney,1,87.5,87.5
A5055446896,Bipasana Shakya,1,0,0,Virginia Commonwealth University,US,2023,A5067475902,Chelsea A. Makovsky,1,87.5,87.5
A5055446896,Bipasana Shakya,1,0,0,Virginia Commonwealth University,US,2023,A5084835222,Matthew C. T. Hartman,1,87.5,87.5
A5057057237,Thomas H Kapral,2,1,25,Vienna Biocenter,AT,2023,A5072770807,Marlene Adlhart,1,87.5,87.5
A5057057237,Thomas H Kapral,2,1,25,Vienna Biocenter,AT,2023,A5021561696,Bojan Žagrović,1,87.5,87.5
A5057229351,Takanori Oba,2,2,0,Nagoya University,JP,1991,A5063626598,Syozo Osawa,2,181.2,90.6
A5057229351,Takanori Oba,2,2,0,Nagoya University,JP,1991,A5028074922,Yoshiki Andachi,2,181.2,90.6
A5057229351,Takanori Oba,2,2,0,Nagoya University,JP,1991,A5038008834,Takanori Oba,2,181.2,90.6
A5057229351,Takanori Oba,2,2,0,Nagoya University,JP,2016,A5063626598,Syozo Osawa,1,72.4,72.4
A5057229351,Takanori Oba,2,2,0,Nagoya University,JP,2016,A5028074922,Yoshiki Andachi,1,72.4,72.4
A5057229351,Takanori Oba,2,2,0,Nagoya University,JP,2016,A5038008834,Takanori Oba,1,72.4,72.4
A5058010347,Itay Fayerverker,1,0,1,Technion – Israel Institute of Technology,IL,2019,A5080908408,Itay Fayerverker,1,68.5,68.5
A5058010347,Itay Fayerverker,1,0,1,Technion – Israel Institute of Technology,IL,2019,A5077946252,Ilana Agmon,1,68.5,68.5
A5058010347,Itay Fayerverker,1,0,1,Technion – Israel Institute of Technology,IL,2021,A5080908408,Itay Fayerverker,1,85.5,85.5
A5058010347,Itay Fayerverker,1,0,1,Technion – Israel Institute of Technology,IL,2021,A5077946252,Ilana Agmon,1,85.5,85.5
A5058128220,Natalie Jing,2,2,0,Yale University,US,2016,A5057336900,Natalie Jing,1,97.1,97.1
A5058128220,Natalie Jing,2,2,0,Yale University,US,2018,A5057336900,Karl W. Barber,2,161.2,80.6
A5058128220,Natalie Jing,2,2,0,Yale University,US,2018,A5067568281,Jesse Rinehart,2,161.2,80.6
A5058128220,Natalie Jing,2,2,0,Yale University,US,2018,A5036450053,Natalie Jing,2,161.2,80.6
A5058128220,Natalie Jing,2,2,0,Yale University,US,2018,A5024411759,Farren J. Isaacs,2,161.2,80.6
A5058714211,Monika J. Bhatt,3,2,0,"University of Maryland, Baltimore County",US,2015,A5033658986,Philip J. Farabaugh,1,98.6,98.6
A5058714211,Monika J. Bhatt,3,2,0,"University of Maryland, Baltimore County",US,2015,A5051799814,Monika J. Bhatt,1,98.6,98.6
A5058714211,Monika J. Bhatt,3,2,0,"University of Maryland, Baltimore County",US,2015,A5045946111,Nandini Manickam,1,98.6,98.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5002137780,Xian Fu,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5055225891,Huiming Zhang,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5088542074,Oscar Vargas-Rodriguez,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5060076105,Takahito Mukai,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5015978832,Kazuaki Amikura,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5035240489,Qianqian Zhao,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5063450287,Xun Xu,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5012792532,Yuri I. Wolf,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5068500515,Yuxing Zhang,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5014684829,Kira S. Makarova,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5024566457,Xuemei Gong,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5004118664,Yue Shen,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5033206695,Yan Ren,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5022175957,Eugene V. Koonin,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5020935277,Paul C. Wassel,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5083052946,Haolin Zhang,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2022,A5027899074,Dieter Söll,1,95.6,95.6
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2023,A5068500515,Xian Fu,1,96.9,96.9
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2023,A5014684829,Xuemei Gong,1,96.9,96.9
A5059415770,Xuemei Gong,2,0,0,BGI Group (China),CN,2023,A5054732932,Haolin Zhang,1,96.9,96.9
A5059519665,Natacha Beck,2,1,0,Université de Montréal,CA,2011,A5066891421,Natacha Beck,1,92.6,92.6
A5059519665,Natacha Beck,2,1,0,Université de Montréal,CA,2011,A5053432778,Sergey V. Steinberg,1,92.6,92.6
A5059519665,Natacha Beck,2,1,0,Université de Montréal,CA,2011,A5088982907,Dennis V. Lavrov,1,92.6,92.6
A5059629619,Paul Dennison,3,3,0,University of St Andrews,GB,2005,A5080875961,Alistair J. P. Brown,1,97.1,97.1
A5059629619,Paul Dennison,3,3,0,University of St Andrews,GB,2005,A5019826825,Claire Manson,1,97.1,97.1
A5059629619,Paul Dennison,3,3,0,University of St Andrews,GB,2005,A5013034771,Mark Ramsdale,1,97.1,97.1
A5059807818,Ashley K. Grahn,1,0,0,Tango Therapeutics (United States),US,2022,A5019046184,Grace L. Allen,1,93.5,93.5
A5059807818,Ashley K. Grahn,1,0,0,Tango Therapeutics (United States),US,2022,A5030188668,Ashley K. Grahn,1,93.5,93.5
A5059807818,Ashley K. Grahn,1,0,0,Tango Therapeutics (United States),US,2022,A5068574400,Brian K. Kay,1,93.5,93.5
A5059807818,Ashley K. Grahn,1,0,0,Tango Therapeutics (United States),US,2022,A5021990264,Katerina Kourentzi,1,93.5,93.5
A5059807818,Ashley K. Grahn,1,0,0,Tango Therapeutics (United States),US,2022,A5080807225,Sean Waldrop,1,93.5,93.5
A5059807818,Ashley K. Grahn,1,0,0,Tango Therapeutics (United States),US,2022,A5085957616,Richard C. Willson,1,93.5,93.5
A5059904450,Raguin,0,0,0,,,2021,A5049331892,Adélaïde,1,66.4,66.4
A5059904450,Raguin,0,0,0,,,2021,A5042661338,Stansfield,1,66.4,66.4
A5059904450,Raguin,0,0,0,,,2021,A5072993853,María del Cármen,1,66.4,66.4
A5059904450,Raguin,0,0,0,,,2021,A5048515546,Raguin,1,66.4,66.4
A5060014786,Silke Palzer,3,3,0,University of Stuttgart,DE,2013,A5083624891,Yannick Bantel,1,91.6,91.6
A5060014786,Silke Palzer,3,3,0,University of Stuttgart,DE,2013,A5031559874,Silke Palzer,1,91.6,91.6
A5060014786,Silke Palzer,3,3,0,University of Stuttgart,DE,2013,A5083761133,Kai Sohn,1,91.6,91.6
A5060014786,Silke Palzer,3,3,0,University of Stuttgart,DE,2013,A5028749508,F. Kazenwadel,1,91.6,91.6
A5060014786,Silke Palzer,3,3,0,University of Stuttgart,DE,2013,A5034784736,Steffen Rupp,1,91.6,91.6
A5060056688,Mareike Hemberger,1,1,10,Leipzig University,DE,2023,A5011181401,Marcel Streit,1,96.9,96.9
A5060056688,Mareike Hemberger,1,1,10,Leipzig University,DE,2023,A5036076732,Gerti Beliu,1,96.9,96.9
A5060056688,Mareike Hemberger,1,1,10,Leipzig University,DE,2023,A5082193758,Mareike Hemberger,1,96.9,96.9
A5060056688,Mareike Hemberger,1,1,10,Leipzig University,DE,2023,A5057973936,Stephanie Häfner,1,96.9,96.9
A5060056688,Mareike Hemberger,1,1,10,Leipzig University,DE,2023,A5049887005,Tobias Langenhan,1,96.9,96.9
A5060551791,Dong Jie Sun,2,1,0,Chinese Academy of Agricultural Sciences,CN,2012,A5074248394,Zongliang Gao,1,88.9,88.9
A5060551791,Dong Jie Sun,2,1,0,Chinese Academy of Agricultural Sciences,CN,2012,A5071577491,Susan Szathmáry,1,88.9,88.9
A5060551791,Dong Jie Sun,2,1,0,Chinese Academy of Agricultural Sciences,CN,2012,A5073501391,Jian Zhou,1,88.9,88.9
A5060551791,Dong Jie Sun,2,1,0,Chinese Academy of Agricultural Sciences,CN,2012,A5037822197,L. Stipkovits,1,88.9,88.9
A5060551791,Dong Jie Sun,2,1,0,Chinese Academy of Agricultural Sciences,CN,2012,A5080308864,Yiliang Ding,1,88.9,88.9
A5060551791,Dong Jie Sun,2,1,0,Chinese Academy of Agricultural Sciences,CN,2012,A5045193796,Yongsheng Liu,1,88.9,88.9
A5060551791,Dong Jie Sun,2,1,0,Chinese Academy of Agricultural Sciences,CN,2012,A5086117468,Dong Jie Sun,1,88.9,88.9
A5060551791,Dong Jie Sun,2,1,0,Chinese Academy of Agricultural Sciences,CN,2012,A5019845715,Jie Zhang,1,88.9,88.9
A5060666092,Lu Hao,2,2,0,Qilu University of Technology,CN,2015,A5002500632,Qing Zhou,1,72.1,72.1
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5013502164,Yuka Yamaki,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5047466231,Todd M. Lowe,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5076261774,Isao Masuda,1,93.5,93.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5024312461,Tom Christian,1,71.5,71.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5076667438,Somnath Tagore,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5057838644,Ya‐Ming Hou,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5010455120,Rajesh Detroja,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5050435070,Yuko Nakano,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5078985055,Ryuma Matsubara,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5028738495,Henry Moore,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5016860853,Milana Frenkel‐Morgenstern,2,165,82.5
A5061185767,Yuka Yamaki,1,0,0,Thomas Jefferson University,US,2022,A5078608494,Sunita Maharjan,2,165,82.5
A5061494075,Kweku Kom Amfoh,2,0,0,,,1994,A5079362682,Richard F. Shaw,1,78.6,78.6
A5061494075,Kweku Kom Amfoh,2,0,0,,,1994,A5085098281,Kweku Kom Amfoh,1,78.6,78.6
A5061542987,Alexandra Rudolph,1,0,1,Harvard University,US,2020,A5075768948,Alexandra Rudolph,1,85.7,85.7
A5061542987,Alexandra Rudolph,1,0,1,Harvard University,US,2020,A5041329113,Maximilien Baas-Thomas,1,85.7,85.7
A5061542987,Alexandra Rudolph,1,0,1,Harvard University,US,2020,A5058824230,George M. Church,1,85.7,85.7
A5061542987,Alexandra Rudolph,1,0,1,Harvard University,US,2020,A5087404528,Nili Ostrov,1,85.7,85.7
A5061542987,Alexandra Rudolph,1,0,1,Harvard University,US,2020,A5043263606,Anush Chiappino-Pepe,1,85.7,85.7
A5061659558,Roberto Zanchi,2,2,0,MRC Laboratory of Molecular Biology,GB,2016,A5051764330,Toke P. Krogager,1,99.3,99.3
A5061659558,Roberto Zanchi,2,2,0,MRC Laboratory of Molecular Biology,GB,2016,A5048822990,Jason W. Chin,1,99.3,99.3
A5061659558,Roberto Zanchi,2,2,0,MRC Laboratory of Molecular Biology,GB,2016,A5077915220,Russell J. Ernst,1,99.3,99.3
A5061659558,Roberto Zanchi,2,2,0,MRC Laboratory of Molecular Biology,GB,2016,A5029103757,Elizabeth S. Maywood,1,99.3,99.3
A5061659558,Roberto Zanchi,2,2,0,MRC Laboratory of Molecular Biology,GB,2016,A5066663559,Václav Beránek,1,99.3,99.3
A5061659558,Roberto Zanchi,2,2,0,MRC Laboratory of Molecular Biology,GB,2016,A5003365197,Roberto Zanchi,1,99.3,99.3
A5061659558,Roberto Zanchi,2,2,0,MRC Laboratory of Molecular Biology,GB,2016,A5014317730,Michael H. Hastings,1,99.3,99.3
A5061659558,Roberto Zanchi,2,2,0,MRC Laboratory of Molecular Biology,GB,2016,A5048437113,Anaïs Pitto‐Barry,1,99.3,99.3
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2022,A5003512614,Stephen M. Heaphy,1,71.5,71.5
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2022,A5033458397,Adriana Vallesi,1,71.5,71.5
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2022,A5051410220,John F. Atkins,1,71.5,71.5
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2022,A5045849025,Mikhail A. Moldovan,1,71.5,71.5
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2022,A5036701964,Pavel V. Baranov,1,71.5,71.5
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2022,A5051714114,S. A. Gaydukova,1,71.5,71.5
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2023,A5033458397,Stephen M. Heaphy,1,98,98
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2023,A5051410220,Adriana Vallesi,1,98,98
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2023,A5045849025,John F. Atkins,1,98,98
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2023,A5047187282,Mikhail A. Moldovan,1,98,98
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2023,A5036701964,Pavel V. Baranov,1,98,98
A5061739784,S. A. Gaydukova,1,0,0,Lomonosov Moscow State University,RU,2023,A5051714114,S. A. Gaydukova,1,98,98
A5062035350,Rousset Jp,1,1,0,University of Paris-Sud,FR,2007,A5047782252,Laure Bidou,1,67.6,67.6
A5062035350,Rousset Jp,1,1,0,University of Paris-Sud,FR,2007,A5090435222,Lekomtsev Sa,1,67.6,67.6
A5062035350,Rousset Jp,1,1,0,University of Paris-Sud,FR,2007,A5053477902,Rousset Jp,1,67.6,67.6
A5062035350,Rousset Jp,1,1,0,University of Paris-Sud,FR,2007,A5005669504,Kolosov Pm,1,67.6,67.6
A5062035350,Rousset Jp,1,1,0,University of Paris-Sud,FR,2007,A5073810463,Kiselev Ll,1,67.6,67.6
A5062334823,Dimitry Schmidt,0,0,0,Karlsruhe Institute of Technology,DE,2023,A5047305755,Ivan Berezkin,1,87.5,87.5
A5062334823,Dimitry Schmidt,0,0,0,Karlsruhe Institute of Technology,DE,2023,A5022263957,Roman S. Popov,1,87.5,87.5
A5062334823,Dimitry Schmidt,0,0,0,Karlsruhe Institute of Technology,DE,2023,A5062335774,Alexander Nesterov‐Mueller,1,87.5,87.5
A5062334823,Dimitry Schmidt,0,0,0,Karlsruhe Institute of Technology,DE,2023,A5044748517,Felix Jenne,1,87.5,87.5
A5062334823,Dimitry Schmidt,0,0,0,Karlsruhe Institute of Technology,DE,2023,A5058637946,Dimitry Schmidt,1,87.5,87.5
A5062499638,Béatrice Lemeignan,2,2,0,University of Paris-Sud,FR,1993,A5047965853,Philippe Marlière,1,92.6,92.6
A5062499638,Béatrice Lemeignan,2,2,0,University of Paris-Sud,FR,1993,A5029797900,Pierre Sonigo,1,92.6,92.6
A5062922590,Elizabeth J. Bruce,3,2,0,"University of California, Davis",US,1978,A5006265708,Francisco J. Ayala,1,93.4,93.4
A5063419668,Sylvers La,1,0,0,,,1993,A5016432100,Rogers Mj,1,65.2,65.2
A5063419668,Sylvers La,1,0,0,,,1993,A5005837494,Dieter Söll,1,65.2,65.2
A5063419668,Sylvers La,1,0,0,,,1993,A5063450287,Hachiro Inokuchi,1,65.2,65.2
A5063419668,Sylvers La,1,0,0,,,1993,A5078040468,E Schwob,1,65.2,65.2
A5063419668,Sylvers La,1,0,0,,,1993,A5062482830,Sylvers La,1,65.2,65.2
A5063419668,Sylvers La,1,0,0,,,1993,A5055401762,Rogers Kc,1,65.2,65.2
A5063419668,Sylvers La,1,0,0,,,1993,A5038350600,Thomann Hu,1,65.2,65.2
A5063419668,Sylvers La,1,0,0,,,1993,A5086147842,Sherman Jm,1,65.2,65.2
A5063419668,Sylvers La,1,0,0,,,1993,A5056827108,Ivana Weygand-Đurašević,1,65.2,65.2
A5063486471,R. P. Piskun,0,0,0,,,2018,A5064815971,O. V. Sprut,1,68.8,68.8
A5063486471,R. P. Piskun,0,0,0,,,2018,A5061326393,T. B. Vasenko,1,68.8,68.8
A5063486471,R. P. Piskun,0,0,0,,,2018,A5083253106,N. M. Hrynchak,1,68.8,68.8
A5063486471,R. P. Piskun,0,0,0,,,2018,A5085184494,R. P. Piskun,1,68.8,68.8
A5063511252,Wegner Sa,2,1,0,,,2004,A5062337369,Currier,1,82.4,82.4
A5063511252,Wegner Sa,2,1,0,,,2004,A5017170802,NL Michael,1,82.4,82.4
A5063511252,Wegner Sa,2,1,0,,,2004,A5045396628,Wegner Sa,1,82.4,82.4
A5063511252,Wegner Sa,2,1,0,,,2004,A5040751285,McCutchan Fe,1,82.4,82.4
A5063511252,Wegner Sa,2,1,0,,,2004,A5046843580,Sodsai Tovanabutra,1,82.4,82.4
A5063511252,Wegner Sa,2,1,0,,,2004,A5001063157,Josephine H. Cox,1,82.4,82.4
A5063511252,Wegner Sa,2,1,0,,,2004,A5083515370,GH Kijak,1,82.4,82.4
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5080047287,Joanna Liwocha,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5039121999,Fynn M. Hansen,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5023564164,David T. Krist,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5088622927,Nicole Burton,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5083069062,Matthias Mann,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5040059179,Joseph S. Harrison,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5013580899,Brenda A. Schulman,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5046686387,Huib Ovaa,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5048471898,Gerbrand J. van der Heden van Noort,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5027427166,Nicholas Purser,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5045446388,Gary Kleiger,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5090940750,D. M. Houston,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5063660178,Michael Sattler,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5008078155,Vinh H. Truong,1,96.2,96.2
A5065151691,Nicholas Purser,2,1,6,"University of Nevada, Las Vegas",US,2020,A5090688128,Özge Karayel,1,96.2,96.2
A5065244017,Jonathan S. Trimble,1,1,0,University of Manchester,GB,2022,A5026481755,Murray J. B. Brown,1,71.5,71.5
A5065244017,Jonathan S. Trimble,1,1,0,University of Manchester,GB,2022,A5031519165,Florence Hardy,1,71.5,71.5
A5065244017,Jonathan S. Trimble,1,1,0,University of Manchester,GB,2022,A5074254221,Douglas E. Fuerst,1,71.5,71.5
A5065244017,Jonathan S. Trimble,1,1,0,University of Manchester,GB,2022,A5019395327,Jonathan S. Trimble,1,71.5,71.5
A5065244017,Jonathan S. Trimble,1,1,0,University of Manchester,GB,2022,A5023703538,Derren J. Heyes,1,71.5,71.5
A5065244017,Jonathan S. Trimble,1,1,0,University of Manchester,GB,2022,A5004151092,Colin Levy,1,71.5,71.5
A5065244017,Jonathan S. Trimble,1,1,0,University of Manchester,GB,2022,A5066313809,Richard Obexer,1,71.5,71.5
A5065244017,Jonathan S. Trimble,1,1,0,University of Manchester,GB,2022,A5018819443,Anthony P. Green,1,71.5,71.5
A5066812402,G. Mastrocinque,2,1,0,Casio (Japan),JP,1981,A5006896835,Marilena Cipollaro,1,91.7,91.7
A5066812402,G. Mastrocinque,2,1,0,Casio (Japan),JP,1981,A5010570514,G. Mastrocinque,1,91.7,91.7
A5066812402,G. Mastrocinque,2,1,0,Casio (Japan),JP,1981,A5081320170,Vincenzo Scarlato,1,91.7,91.7
A5066812402,G. Mastrocinque,2,1,0,Casio (Japan),JP,1981,A5087608974,Angelo Spena,1,91.7,91.7
A5066812402,G. Mastrocinque,2,1,0,Casio (Japan),JP,1981,A5060415179,A. Casino,1,91.7,91.7
A5067725209,JC Biro,1,1,0,PLUS Foundation,US,2005,A5085401753,Clare Sansom,1,72.1,72.1
A5067725209,JC Biro,1,1,0,PLUS Foundation,US,2005,A5031219270,Z. Benyó,1,72.1,72.1
A5067725209,JC Biro,1,1,0,PLUS Foundation,US,2005,A5013596599,JC Biro,1,72.1,72.1
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5087166268,Kimberly A. Bishop‐Lilly,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5073044583,Logan J. Voegtly,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5070837489,Po-E Li,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5002755805,Migun Shakya,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5068970361,Pavel Senin,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5059872543,Yan Xu,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5006014190,Chien-Chi Lo,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5045329127,Karen W. Davenport,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5020658723,Sanaa Ahmed,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5018943162,Theron C. Hamilton,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5036648192,Patrick Chain,1,70.4,70.4
A5067939423,Yan Xu,2,1,0,Los Alamos National Laboratory,US,2017,A5051933336,Joseph J. Anderson,1,70.4,70.4
A5068199255,Nana Tserodze,0,0,0,Tbilisi State University,GE,2023,A5004243480,Nino Karkashadze,1,87.5,87.5
A5068199255,Nana Tserodze,0,0,0,Tbilisi State University,GE,2023,A5031251491,Nana Tserodze,1,87.5,87.5
A5068199255,Nana Tserodze,0,0,0,Tbilisi State University,GE,2023,A5044478040,Leila Tatiashvili,1,87.5,87.5
A5068199255,Nana Tserodze,0,0,0,Tbilisi State University,GE,2023,A5023829699,Khatuna Tserodze,1,87.5,87.5
A5068199255,Nana Tserodze,0,0,0,Tbilisi State University,GE,2023,A5015755077,Rusudan Uridia,1,87.5,87.5
A5068864015,Monro Re,1,1,0,,,1969,A5091100276,Theophil Staehelin,1,98.9,98.9
A5068864015,Monro Re,1,1,0,,,1969,A5067034637,Monro Re,1,98.9,98.9
A5069975794,Ibrahim Aa,0,0,0,,,2015,A5062916101,Ibrahim Aa,1,72.1,72.1
A5069975794,Ibrahim Aa,0,0,0,,,2015,A5049918177,Sabo AyubaKhayi,1,72.1,72.1
A5069975794,Ibrahim Aa,0,0,0,,,2015,A5000869640,Ayuba Muh,1,72.1,72.1
A5070180336,Carolin A. Aldinger,3,2,0,University of Freiburg,DE,2016,A5052076805,Carolin A. Aldinger,1,82.9,82.9
A5070361065,Michaela Svobodová,2,1,3,Biology Centre of the Czech Academy of Sciences,CZ,2021,A5091666023,Michaela Svobodová,1,79.7,79.7
A5070361065,Michaela Svobodová,2,1,3,Biology Centre of the Czech Academy of Sciences,CZ,2021,A5082578042,Anna Nenarokova,1,79.7,79.7
A5070361065,Michaela Svobodová,2,1,3,Biology Centre of the Czech Academy of Sciences,CZ,2021,A5086563727,Ambar Kachale,1,79.7,79.7
A5070361065,Michaela Svobodová,2,1,3,Biology Centre of the Czech Academy of Sciences,CZ,2021,A5017227781,Zdeněk Paris,1,79.7,79.7
A5070361065,Michaela Svobodová,2,1,3,Biology Centre of the Czech Academy of Sciences,CZ,2021,A5075168131,Eva Horáková,1,79.7,79.7
